ID,true,pred
TRAIN_06298,"안전교육 및 관리 철저를 통한 재발 방지 대책과 작업환경 및 작업과정의 지속적인 개선을 위한 상시 작업방법 교육, 재해자 및 동료 근로자를 위한 작업환경 관리교육, 위험 작업공종에 대한 특별교육 및 위험성 평가 관리 등급에 따른 철저한 교육 및 관리, 정기 및 특별교육 시 재해 상황 전파 및 동종 재해 예방 교육, 작업방법 이해도 향상과 기능 발전 독려를 통한 위험 빈도 감소, 작업 전 위험구간 및 작업방법 인지, 용접 및 용단 작업 시 주변 작업환경 철저 파악, 위험작업구간 관리감독자 지정 및 감독 실시를 포함한 향후 조치 계획.",
TRAIN_06299,장비작업 관련 장비 점검 및 작업방법 순서에 대한 관리감독자의 교육과 작업장 안전점검 및 관련 작업자 안전교육 실시.,
TRAIN_06300,현장 내 이동통로 구간 시야 확보를 통한 조명 확보 및 이동 시 주의사항 교육과 현장 내 이동통로 시야 확보 철저.,
TRAIN_06301,재발 방지를 위한 작업자 안전교육 및 향후 조치 계획.,
TRAIN_06302,승강사다리 사용 시 주의사항 교육 실시.,
TRAIN_06303,표면이 미끄러운 폐석재 정리 작업 시 쏟아지지 않도록 결속하여 소운반 및 2인 1조 작업 실시와 소운반 시 발생할 수 있는 근로자의 불안전한 행동 및 안전한 작업 방법 교육 실시.,
TRAIN_06304,상시작업에 대한 근로자 작업상 불안전 행동 및 작업방법 교육 철저와 원사업자의 근로자 안전교육 철저 통보.,
TRAIN_06305,정기 또는 특별 교육 및 T.B.M 시 지속적인 전파교육과 근로자 작업 투입 전 철저한 개인보호구 착용 확인.,
TRAIN_06306,작업자 안전교육과 조치사항 확인을 통한 재발 방지 대책 마련.,
TRAIN_06307,재발 방지 대책과 향후 조치 계획.,
TRAIN_06308,"제설작업 및 현장 내 결빙구간 제거, 근로자 아이젠 지급, 현장 근로자 안전사고 예방 교육 철저 통보를 포함한 재발 방지 대책.",
TRAIN_06309,"작업자 안전교육 실시, TBM 전 작업 종료 후 작업자 건강 상태 여부 확인, 일기 상태 사전 확인, 결빙 방지 예방 염화칼슘 도포 및 향후 조치 계획으로 재발 방지 대책과 안전교육 실시.",
TRAIN_06310,원형톱 사용 시 각별한 안전 준수 필요.,
TRAIN_06311,"사고사례 전파를 통한 유사사고 방지와 주차장 출입문 단차부위 경사로 발판 설치, 안전관리 철저 및 특별안전교육 실시.",
TRAIN_06312,안전조치 강화와 작업자 안전교육 및 수시 자재정리 실시를 통한 재발 방지 대책.,
TRAIN_06313,현장 내 안전교육 철저 시행.,
TRAIN_06314,자재 상태 파악과 위험요소 안전대책 교육을 통한 자재 운반 안전성 확보 및 작업자 안전교육 강화.,
TRAIN_06315,이동통로 이동간 전도사고 주의 교육 실시.,
TRAIN_06316,"지속적인 현장 안전교육과 점검, 안전관리 철저 실시를 통한 재발 방지 대책 및 향후 조치 계획.",
TRAIN_06317,안전작업 동선 확보와 숙련된 인력 확보를 통한 신규자의 동선 및 작업내용 숙지 후 현장 투입과 안전교육 실시.,
TRAIN_06318,"위험공종 관리감독자 확인, 안전작업절차 및 주의교육 실시, 보호구 및 가설구조물 검토, 안전교육 실시 및 사전 안전조치 철저 지시.",
TRAIN_06319,"동절기 작업자 이동동선의 제빙작업 실시와 중량물 운반 시 충분한 인력 및 관리감독자 배치, 재해자에 대한 산재 진행 예정 시 공사 자체 계획 수립 후 안전교육 실시 및 결과 보고, 건설사업관리단의 안전사고에 대한 철저한 관리 감독과 시공사의 중량물 운반 및 동절기 공사에 따른 안전사고 방지 중점 특별교육, 발주청의 현장 점검 시 안전교육 실시.",
TRAIN_06320,작업전후 스트레칭 실시와 무리한 행동을 하지 않도록 근로자 교육 실시.,
TRAIN_06321,"공도구 일제 점검 실시, 공도구 방호장치 및 작업 안전수칙에 관한 특별 교육 실시, 일일 안전교육 시행 철저, 안전 점검 및 관리감독 강화.",
TRAIN_06322,"넘어질 수 있는 요인의 최우선 제거와 제거할 수 없는 요인의 식별조치 강화, 돌출물 제거, 식별조치 및 통로 안전관리 철저.",
TRAIN_06323,작업자 과실에 대한 시공사 통보.,
TRAIN_06324,"전 근로자 특별안전보건교육 즉시 시행, 추락 위험부위 작업자 안전고리 체결여부 수시 확인, 현장 전반에 걸쳐 추락위험 있는 부위 안전시설 강화, 열풍기 배치 및 주유 시 관리감독자 지휘하에 작업 진행.",
TRAIN_06325,"데크 자재 이동 시 근로자가 중심을 잃지 않도록 끌거나 미는 방식으로 작업을 실시하며, 작업 전 데크 상부의 눈이나 서리를 제거하여 미끄러짐을 방지하고, TBM 활동 시 미끄러짐 주의 교육 및 작업 전 데크 상부 상태 확인을 통해 불안 요소를 제거한 후 작업을 진행하는 안전교육 실시.",
TRAIN_06326,작업자 안전교육 및 관리 철저와 사고예방 안전조치의 실행.,
TRAIN_06327,"당일 작업구역 작업시작 전 관리감독자의 순시를 통해 위험요소를 도출하고 작업자가 충분히 인지할 수 있도록 교육하며, 작업시간 동안 철저한 관리감독을 통해 동일사고의 반복을 방지하고 현장 조사를 실시할 계획.",
TRAIN_06328,사다리 상태 확인과 건축공구 안전 확인 철저를 통한 재발 방지 대책.,
TRAIN_06329,근로자의 정기적인 휴식 실시와 보온용품 지급을 통한 재발 방지 대책 및 향후 조치 계획.,
TRAIN_06330,"손베임방지장갑 착용, 규정 공도구 사용 및 산업재해조사표 제출을 통한 재발 방지 대책 마련.",
TRAIN_06331,안전통로 확보와 사고 재발 방지를 위한 작업자 안전관리 교육 실시.,
TRAIN_06332,토사바닥면 평탄화 작업 실시와 재발 방지 대책 이행 철저.,
TRAIN_06333,이동 시 지정된 이동통로 사용 및 사고사례 전파 등 특별교육 실시와 결빙 발생 구간 염화칼슘 살포 및 즉시 제거 조치의 시행.,
TRAIN_06334,환기시설 및 송기마스트 등 밀폐공간 안전보호구 및 시설 추가 배치와 사고사례 전파 및 교육 실시.,
TRAIN_06335,작업 전 담당자의 현장 확인 및 안전 교육 철저와 공사 작업자의 안전 교육 실시 및 안전 관리 만전을 기하는 조치 계획.,
TRAIN_06336,보/슬라브 단차구간 발판 해체 시점 변경을 통한 넘어짐 사고 예방.,
TRAIN_06337,"폐자재 적재 방법 변경, 안전교육 재시행, 위험성 평가 자재 이송 부분 보강, 사고 조사 및 재발 방지 대책 수립 완료, 안전교육 및 위험성 평가 개정.",
TRAIN_06338,현장 정리정돈과 근로자 통로 확보의 철저함.,
TRAIN_06339,안전교육과 안전관리의 철저함.,
TRAIN_06340,콘크리트 타설 시 유해위험요인에 대한 사전 교육 실시 및 안전수칙 마련.,
TRAIN_06341,"작업투입 전 위험요인 및 감소대책 교육 진행, 망치 사용 작업자 협착 저감 장갑 착용, 철근 설치 작업 시 시공 정밀도 관리 필요, 3일 이상의 휴업으로 산재 처리, 현장 특별 안전교육 실시, 관리 감독자 및 안전 관리자 등 현장 관리 철저.",
TRAIN_06342,H빔 소운반 작업 시 슬리바를 이용한 작업과 야적 작업장 주변 적재물 상시 확인 및 재발 방지 교육 시행.,
TRAIN_06343,"작업자 안전교육 및 안전관리 철저, 사고사례 전파 등의 실시.",
TRAIN_06344,"작업 안전공간 확보와 시공관리 철저, 불안전한 상태 및 행동 금지에 대한 향후 조치 계획.",
TRAIN_06345,해당 작업 근로자 특별교육 실시.,
TRAIN_06346,건축공사장 작업자 안전 관리 철저 등 행정지도 시행.,
TRAIN_06347,작업자 특별교육 실시와 작업 전 주변환경 확인 및 정리정돈 상태 점검을 통한 재발 방지 대책과 현장교육 및 정리정돈 상태 확인을 포함한 향후 조치 계획.,
TRAIN_06348,"동절기 작업 전 작업구간 및 이동구간 결빙 제거, 작업 전 안전교육 및 TBM 시 관련 재해 및 현장 위험구간에 대한 반복 교육 실시, 염화칼슘 및 제설장비 작업자 이동구간 등 접근 용이한 추가 배치.",
TRAIN_06349,화물차 적재함 승강용 작업발판 설치와 동절기 공사간 작업자 안전교육 실시를 통해 향후 유사사례 사고 예방 및 작업자 주의력 향상을 도모함.,
TRAIN_06350,목재용 커팅기(둥근톱) 작업 전 안전준수 사항 숙지 및 합판 등 단부 절단 시 작업도구(푸쉬스틱 등) 사용 철저.,
TRAIN_06351,"추락위험이 낮은 작업방법으로 작업 실시, 2인 1조 작업 실시 및 교육 시행.",
TRAIN_06352,근로자 작업 현황 관리 및 안전보건관리(근로자 건강상태 확인) 철저.,
TRAIN_06353,관련 작업자 특별안전교육(미끄럼사고 및 안전통로 확보) 실시와 현장특별점검 실시.,
TRAIN_06354,근로자 정신교육 및 바닥확인 후 보행지시를 포함한 안전사고 사전 예방 관리.,
TRAIN_06355,"작업전 tdm을 통한 작업방법 및 작업순서 숙지, 작업전 체조 및 스트레칭 실시, 안전교육 실시의 통합적 실행.",
TRAIN_06356,사고 재발 방지를 위한 교육 실시 요청.,
TRAIN_06357,"고체연료 이동 전 불꺼짐 조치 실시, 손잡이 사용 금지 및 비전도체 사용, 근로자 교육 전파 실시.",
TRAIN_06358,안전대책추립 후 작업에 대한 재발 방지 대책과 향후 조치 계획.,
TRAIN_06359,정기적인 안전시설물 정비와 작업자 안전교육을 통한 공사현장 안전관리 철저.,
TRAIN_06360,안전교육과 결빙부분 해소를 통한 재발 방지 대책 및 현장 관리 철저와 지속 모니터링을 포함한 향후 조치 계획.,
TRAIN_06361,2인1조로 자재 인력운반 작업 시 신호체계를 준수하여 작업 이행.,
TRAIN_06362,TBM시 안전통로 사용 독려 및 사고사례 전파 교육 실시와 현장에 조치 요청을 통한 같은 사고 발생 방지.,
TRAIN_06363,작업통로 재정비와 산재처리 및 작업자 교육의 주기적 실시를 통한 재발 방지 대책.,
TRAIN_06364,"근로자 작업통로 확보, 빙판이 있는 침사지 전구간 출입통제 조치, 전체 작업 근로자 특별안전교육 실시 및 향후 조치 계획.",
TRAIN_06365,"작업방법 변경(상단 고정 이후 하단 고정), 현장관리 및 관련 공종 교육실시.",
TRAIN_06366,"작업전 근로자 안전교육 실시, 이동통로 확보 및 미끄럼 방지 조치 시행.",
TRAIN_06367,"사고사례 전파교육 실시, 보호구 착용상태 점검, 현장 점검을 통한 재발 방지 대책 마련.",
TRAIN_06368,"중량물 작업 및 이동 시 2인 1조 작업 실시, 작업 전 충분한 스트레칭 실시 및 작업장소와 작업 내용에 대한 교육 실시.",
TRAIN_06369,작업자 교육과 작업장 정리정돈을 통한 재발 방지 대책 및 향후 조치 계획.,
TRAIN_06370,"안전교육 강화, 작업장 수시점검 및 교육 철저를 포함한 재발 방지 대책과 향후 조치 계획.",
TRAIN_06371,작업전 위험공종 안전교육 강화와 철근 운반 경로에 실족방지망 기설치 구간 외 추가 보강 설치.,
TRAIN_06372,"안전책임자 배치와 교육 철저, 안전교육 지시 및 관리 감독 철저.",
TRAIN_06373,"우마 및 작업발판 사용 시 작업 전 몸풀기와 안전교육 실시, 주변 환경의 위험요소 및 자재 정리 후 작업 진행, 작업자 주변 위험요소 파악과 불안전 행동에 대한 교육 실시, 동절기 작업 전 몸풀기 후 작업 진행.",
TRAIN_06374,작업전 TBM 실시와 타워 및 타워신호수 교육 철저의 필요성.,
TRAIN_06375,말비계 작업 발판 상부에 자재 적재 금지와 불안전한 행동 금지 교육을 포함한 안전교육 실시,
TRAIN_06376,"작업 종료 후 자재 정리 정돈 실시와 근로자 작업 전 주변상황 확인 및 인력운반 교육 필요성, 산재처리 및 안전교육 계획.",
TRAIN_06377,Tray Separator 안전커버 보양조치와 작업자 간 의사소통을 통한 무리한 힘 가하지 않도록 조치함.,
TRAIN_06378,해당 운전원 전원 특별안전교육 실시와 낙하방지 대비를 위한 보조 줄걸이 설치 및 작업장비 안전 운전 교육 지도 점검.,
TRAIN_06379,"안전난간대 하부 그물망 설치, 관리감독 강화, 작업자 안전교육 실시 및 재발방지 안전교육 진행.",
TRAIN_06380,"작업 전 위험요인 사전 점검, 주변 정리정돈, 안전교육 실시, 무리한 행동 지양 및 사소사례 전파를 통한 유사사고 재발 방지.",
TRAIN_06381,안전관리와 안전교육의 철저함.,
TRAIN_06382,작업 전 자재 상태 점검과 불안전한 행동 방지를 위한 안전교육 실시 및 안전점검 활동 강화.,
TRAIN_06383,경사 통행로의 완만한 설치와 가설계단 설치를 통한 관리 점검 실시.,
TRAIN_06384,"작업자 안전교육 철저, 신규 채용자 교육 및 정기교육 강화, 특별안전교육을 통한 근로자 불안전행동 예방.",
TRAIN_06385,"고소 작업 시 안전고리 체결 여부 관리감독자 수시 점검과 해당 공종 작업 전 위험 요소 사전 점검, 그리고 해당 공종 및 고소 작업 공종에 대한 특별 교육 실시를 통한 동종 재해 예방.",
TRAIN_06386,작업 전 TBM 및 교육 시 접질림 사고 진행과 향후 같은 사고 발생 방지를 위한 현장 조치 요청.,
TRAIN_06387,"관리감독자 안전수칙 관리감독 강화, 안전의식 개선, 작업자 특별 안전교육 실시 및 유사사례 재발 방지를 위한 안전교육과 관리감독 강화.",
TRAIN_06388,"시공사 현장관리 철저와 현장안전보호장비 착용 관리, 사고신고 및 부상자 연락조치 후 의료관련 배상 예정.",
TRAIN_06389,타설 시 인부들 교육 강화와 안전휀스 설치 등의 조치 계획.,
TRAIN_06390,"철근공 협착 방지 장갑 지급, 작업 시 손의 위치 관리 감독, 리바운드 현상 발생 절곡기 현장 반출, 산업재해 원인 및 안전대책에 대한 근로자 교육 실시, 안전사고 방지를 위한 집중 교육 실시.",
